,LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value,Country
349,ISL,EDUADULT,TRY,PC_25_64,2018,43.749649,Iceland
350,ISL,EDUADULT,UPPSRY,PC_25_64,2009,37.08683,Iceland
351,ISL,EDUADULT,UPPSRY,PC_25_64,2010,38.085266,Iceland
352,ISL,EDUADULT,UPPSRY,PC_25_64,2011,37.030105999999996,Iceland
353,ISL,EDUADULT,UPPSRY,PC_25_64,2012,35.774364,Iceland
354,ISL,EDUADULT,UPPSRY,PC_25_64,2013,36.087257,Iceland
355,ISL,EDUADULT,UPPSRY,PC_25_64,2014,36.168541,Iceland
356,ISL,EDUADULT,UPPSRY,PC_25_64,2015,35.854942,Iceland
357,ISL,EDUADULT,UPPSRY,PC_25_64,2016,37.523037,Iceland
358,ISL,EDUADULT,UPPSRY,PC_25_64,2017,34.753498,Iceland
359,ISL,EDUADULT,UPPSRY,PC_25_64,2018,34.123340999999996,Iceland
360,IRL,EDUADULT,BUPPSRY,PC_25_64,2009,28.832077,Ireland
361,IRL,EDUADULT,BUPPSRY,PC_25_64,2010,27.225184999999996,Ireland
362,IRL,EDUADULT,BUPPSRY,PC_25_64,2011,26.365326,Ireland
363,IRL,EDUADULT,BUPPSRY,PC_25_64,2012,25.367115,Ireland
364,IRL,EDUADULT,BUPPSRY,PC_25_64,2013,23.273964000000003,Ireland
365,IRL,EDUADULT,BUPPSRY,PC_25_64,2014,21.187292000000003,Ireland
366,IRL,EDUADULT,BUPPSRY,PC_25_64,2015,20.182577,Ireland
367,IRL,EDUADULT,BUPPSRY,PC_25_64,2017,17.994549,Ireland
368,IRL,EDUADULT,BUPPSRY,PC_25_64,2018,16.825432,Ireland
369,IRL,EDUADULT,TRY,PC_25_64,2009,35.822323,Ireland
370,IRL,EDUADULT,TRY,PC_25_64,2010,37.584061,Ireland
371,IRL,EDUADULT,TRY,PC_25_64,2011,38.162312,Ireland
372,IRL,EDUADULT,TRY,PC_25_64,2012,39.69788,Ireland
373,IRL,EDUADULT,TRY,PC_25_64,2013,41.47068,Ireland
374,IRL,EDUADULT,TRY,PC_25_64,2014,40.967048999999996,Ireland
375,IRL,EDUADULT,TRY,PC_25_64,2015,42.806118,Ireland
376,IRL,EDUADULT,TRY,PC_25_64,2017,45.658970000000004,Ireland
377,IRL,EDUADULT,TRY,PC_25_64,2018,46.935134999999995,Ireland
378,IRL,EDUADULT,UPPSRY,PC_25_64,2009,35.3456,Ireland
379,IRL,EDUADULT,UPPSRY,PC_25_64,2010,35.190754,Ireland
380,IRL,EDUADULT,UPPSRY,PC_25_64,2011,35.472363,Ireland
381,IRL,EDUADULT,UPPSRY,PC_25_64,2012,34.935005,Ireland
382,IRL,EDUADULT,UPPSRY,PC_25_64,2013,35.255356,Ireland
383,IRL,EDUADULT,UPPSRY,PC_25_64,2014,37.845661,Ireland
384,IRL,EDUADULT,UPPSRY,PC_25_64,2015,37.011307,Ireland
385,IRL,EDUADULT,UPPSRY,PC_25_64,2017,36.346481,Ireland
386,IRL,EDUADULT,UPPSRY,PC_25_64,2018,36.239433,Ireland
387,ITA,EDUADULT,BUPPSRY,PC_25_64,2009,45.698818,Italy
388,ITA,EDUADULT,BUPPSRY,PC_25_64,2010,44.825645,Italy
389,ITA,EDUADULT,BUPPSRY,PC_25_64,2011,43.971539,Italy
390,ITA,EDUADULT,BUPPSRY,PC_25_64,2012,42.763065000000005,Italy
391,ITA,EDUADULT,BUPPSRY,PC_25_64,2013,41.84333,Italy
392,ITA,EDUADULT,BUPPSRY,PC_25_64,2014,40.693222,Italy
393,ITA,EDUADULT,BUPPSRY,PC_25_64,2015,40.108776,Italy
394,ITA,EDUADULT,BUPPSRY,PC_25_64,2016,39.856853,Italy
395,ITA,EDUADULT,BUPPSRY,PC_25_64,2017,39.084484,Italy
396,ITA,EDUADULT,BUPPSRY,PC_25_64,2018,38.252495,Italy
397,ITA,EDUADULT,TRY,PC_25_64,2009,14.510798000000001,Italy
398,ITA,EDUADULT,TRY,PC_25_64,2010,14.802574,Italy
399,ITA,EDUADULT,TRY,PC_25_64,2011,14.935372000000001,Italy
400,ITA,EDUADULT,TRY,PC_25_64,2012,15.708264000000002,Italy
401,ITA,EDUADULT,TRY,PC_25_64,2013,16.289694,Italy
402,ITA,EDUADULT,TRY,PC_25_64,2014,16.910578,Italy
403,ITA,EDUADULT,TRY,PC_25_64,2015,17.546457,Italy
404,ITA,EDUADULT,TRY,PC_25_64,2016,17.723593,Italy
405,ITA,EDUADULT,TRY,PC_25_64,2017,18.669672,Italy
406,ITA,EDUADULT,TRY,PC_25_64,2018,19.323732,Italy
407,ITA,EDUADULT,UPPSRY,PC_25_64,2009,39.790382,Italy
408,ITA,EDUADULT,UPPSRY,PC_25_64,2010,40.37178,Italy
409,ITA,EDUADULT,UPPSRY,PC_25_64,2011,41.093086,Italy
410,ITA,EDUADULT,UPPSRY,PC_25_64,2012,41.528671,Italy
411,ITA,EDUADULT,UPPSRY,PC_25_64,2013,41.866974,Italy
412,ITA,EDUADULT,UPPSRY,PC_25_64,2014,42.396198,Italy
413,ITA,EDUADULT,UPPSRY,PC_25_64,2015,42.344765,Italy
414,ITA,EDUADULT,UPPSRY,PC_25_64,2016,42.419556,Italy
415,ITA,EDUADULT,UPPSRY,PC_25_64,2017,42.245841999999996,Italy
416,ITA,EDUADULT,UPPSRY,PC_25_64,2018,42.423771,Italy
417,JPN,EDUADULT,TRY,PC_25_64,2009,43.764038,Japan
418,JPN,EDUADULT,TRY,PC_25_64,2010,44.809975,Japan
419,JPN,EDUADULT,TRY,PC_25_64,2011,46.364063,Japan
420,JPN,EDUADULT,TRY,PC_25_64,2012,46.619377,Japan
421,JPN,EDUADULT,TRY,PC_25_64,2013,47.311993,Japan
422,JPN,EDUADULT,TRY,PC_25_64,2014,48.185074,Japan
423,JPN,EDUADULT,TRY,PC_25_64,2015,49.541573,Japan
424,JPN,EDUADULT,TRY,PC_25_64,2016,50.496956,Japan
425,JPN,EDUADULT,TRY,PC_25_64,2017,51.440529,Japan
426,JPN,EDUADULT,TRY,PC_25_64,2018,51.928062,Japan
427,KOR,EDUADULT,BUPPSRY,PC_25_64,2009,19.37129,Korea
428,KOR,EDUADULT,BUPPSRY,PC_25_64,2010,19.059269,Korea
429,KOR,EDUADULT,BUPPSRY,PC_25_64,2011,18.535269,Korea
430,KOR,EDUADULT,BUPPSRY,PC_25_64,2012,17.488157,Korea
431,KOR,EDUADULT,BUPPSRY,PC_25_64,2013,16.277796,Korea
432,KOR,EDUADULT,BUPPSRY,PC_25_64,2014,15.002967000000002,Korea
433,KOR,EDUADULT,BUPPSRY,PC_25_64,2015,14.229398000000002,Korea
434,KOR,EDUADULT,BUPPSRY,PC_25_64,2016,13.227958,Korea
435,KOR,EDUADULT,BUPPSRY,PC_25_64,2017,12.388158,Korea
436,KOR,EDUADULT,BUPPSRY,PC_25_64,2018,11.811645,Korea
437,KOR,EDUADULT,TRY,PC_25_64,2009,38.470245,Korea
438,KOR,EDUADULT,TRY,PC_25_64,2010,39.044632,Korea
439,KOR,EDUADULT,TRY,PC_25_64,2011,40.381783,Korea
440,KOR,EDUADULT,TRY,PC_25_64,2012,41.746613,Korea
441,KOR,EDUADULT,TRY,PC_25_64,2013,43.075195,Korea
442,KOR,EDUADULT,TRY,PC_25_64,2014,44.49865,Korea
443,KOR,EDUADULT,TRY,PC_25_64,2015,45.356678,Korea
444,KOR,EDUADULT,TRY,PC_25_64,2016,46.643951,Korea
445,KOR,EDUADULT,TRY,PC_25_64,2017,47.744724,Korea
446,KOR,EDUADULT,TRY,PC_25_64,2018,49.008511,Korea
447,KOR,EDUADULT,UPPSRY,PC_25_64,2009,42.158466,Korea
448,KOR,EDUADULT,UPPSRY,PC_25_64,2010,41.896099,Korea
449,KOR,EDUADULT,UPPSRY,PC_25_64,2011,41.082951,Korea
450,KOR,EDUADULT,UPPSRY,PC_25_64,2012,40.765228,Korea
451,KOR,EDUADULT,UPPSRY,PC_25_64,2013,40.647007,Korea
452,KOR,EDUADULT,UPPSRY,PC_25_64,2014,40.498385999999996,Korea
453,KOR,EDUADULT,UPPSRY,PC_25_64,2015,40.413925,Korea
454,KOR,EDUADULT,UPPSRY,PC_25_64,2016,40.12809,Korea
455,KOR,EDUADULT,UPPSRY,PC_25_64,2017,39.867115000000005,Korea
456,KOR,EDUADULT,UPPSRY,PC_25_64,2018,39.179844,Korea
457,LUX,EDUADULT,BUPPSRY,PC_25_64,2009,22.655592000000002,Luxembourg
458,LUX,EDUADULT,BUPPSRY,PC_25_64,2010,22.322315,Luxembourg
459,LUX,EDUADULT,BUPPSRY,PC_25_64,2011,22.742352,Luxembourg
460,LUX,EDUADULT,BUPPSRY,PC_25_64,2012,21.69751,Luxembourg
461,LUX,EDUADULT,BUPPSRY,PC_25_64,2013,19.512997,Luxembourg
462,LUX,EDUADULT,BUPPSRY,PC_25_64,2014,18.023409,Luxembourg
463,LUX,EDUADULT,BUPPSRY,PC_25_64,2015,25.391632,Luxembourg
464,LUX,EDUADULT,BUPPSRY,PC_25_64,2016,21.180861,Luxembourg
465,LUX,EDUADULT,BUPPSRY,PC_25_64,2017,23.302259,Luxembourg
466,LUX,EDUADULT,BUPPSRY,PC_25_64,2018,22.764822,Luxembourg
467,LUX,EDUADULT,TRY,PC_25_64,2009,34.795971,Luxembourg
468,LUX,EDUADULT,TRY,PC_25_64,2010,35.475895,Luxembourg
469,LUX,EDUADULT,TRY,PC_25_64,2011,37.034779,Luxembourg
470,LUX,EDUADULT,TRY,PC_25_64,2012,39.110382,Luxembourg
471,LUX,EDUADULT,TRY,PC_25_64,2013,40.673241,Luxembourg
472,LUX,EDUADULT,TRY,PC_25_64,2014,45.935593,Luxembourg
473,LUX,EDUADULT,TRY,PC_25_64,2015,39.794865,Luxembourg
474,LUX,EDUADULT,TRY,PC_25_64,2016,42.856003,Luxembourg
475,LUX,EDUADULT,TRY,PC_25_64,2017,40.325737,Luxembourg
476,LUX,EDUADULT,TRY,PC_25_64,2018,43.886856,Luxembourg
477,LUX,EDUADULT,UPPSRY,PC_25_64,2009,42.548435,Luxembourg
478,LUX,EDUADULT,UPPSRY,PC_25_64,2010,42.20179,Luxembourg
479,LUX,EDUADULT,UPPSRY,PC_25_64,2011,40.22287,Luxembourg
480,LUX,EDUADULT,UPPSRY,PC_25_64,2012,39.192108000000005,Luxembourg
481,LUX,EDUADULT,UPPSRY,PC_25_64,2013,39.813763,Luxembourg
482,LUX,EDUADULT,UPPSRY,PC_25_64,2014,36.041,Luxembourg
483,LUX,EDUADULT,UPPSRY,PC_25_64,2015,34.813503000000004,Luxembourg
484,LUX,EDUADULT,UPPSRY,PC_25_64,2016,35.963139,Luxembourg
485,LUX,EDUADULT,UPPSRY,PC_25_64,2017,36.372005,Luxembourg
486,LUX,EDUADULT,UPPSRY,PC_25_64,2018,33.34832,Luxembourg
487,MEX,EDUADULT,BUPPSRY,PC_25_64,2009,68.709137,Mexico
488,MEX,EDUADULT,BUPPSRY,PC_25_64,2010,67.913872,Mexico
489,MEX,EDUADULT,BUPPSRY,PC_25_64,2011,66.860298,Mexico
490,MEX,EDUADULT,BUPPSRY,PC_25_64,2012,66.01434300000001,Mexico
491,MEX,EDUADULT,BUPPSRY,PC_25_64,2013,65.20922900000001,Mexico
492,MEX,EDUADULT,BUPPSRY,PC_25_64,2014,64.907104,Mexico
493,MEX,EDUADULT,BUPPSRY,PC_25_64,2015,64.336807,Mexico
494,MEX,EDUADULT,BUPPSRY,PC_25_64,2016,63.365210999999995,Mexico
495,MEX,EDUADULT,BUPPSRY,PC_25_64,2017,62.338387,Mexico
496,MEX,EDUADULT,BUPPSRY,PC_25_64,2018,60.853703,Mexico
497,MEX,EDUADULT,TRY,PC_25_64,2009,14.308426999999998,Mexico
498,MEX,EDUADULT,TRY,PC_25_64,2010,14.654601000000001,Mexico
499,MEX,EDUADULT,TRY,PC_25_64,2011,15.012248999999999,Mexico
500,MEX,EDUADULT,TRY,PC_25_64,2012,15.709545,Mexico
501,MEX,EDUADULT,TRY,PC_25_64,2013,16.201829999999998,Mexico
502,MEX,EDUADULT,TRY,PC_25_64,2014,15.996382999999998,Mexico
503,MEX,EDUADULT,TRY,PC_25_64,2015,16.278801,Mexico
504,MEX,EDUADULT,TRY,PC_25_64,2016,16.818604999999998,Mexico
505,MEX,EDUADULT,TRY,PC_25_64,2017,17.418995000000002,Mexico
506,MEX,EDUADULT,TRY,PC_25_64,2018,17.979799,Mexico
507,MEX,EDUADULT,UPPSRY,PC_25_64,2009,16.982433,Mexico
508,MEX,EDUADULT,UPPSRY,PC_25_64,2010,17.431528,Mexico
509,MEX,EDUADULT,UPPSRY,PC_25_64,2011,18.127449,Mexico
510,MEX,EDUADULT,UPPSRY,PC_25_64,2012,18.276107999999997,Mexico
511,MEX,EDUADULT,UPPSRY,PC_25_64,2013,18.58894,Mexico
512,MEX,EDUADULT,UPPSRY,PC_25_64,2014,19.096510000000002,Mexico
513,MEX,EDUADULT,UPPSRY,PC_25_64,2015,19.38439,Mexico
514,MEX,EDUADULT,UPPSRY,PC_25_64,2016,19.816181,Mexico
515,MEX,EDUADULT,UPPSRY,PC_25_64,2017,20.242617000000003,Mexico
516,MEX,EDUADULT,UPPSRY,PC_25_64,2018,21.166498,Mexico
517,NLD,EDUADULT,BUPPSRY,PC_25_64,2009,26.604006,Netherlands
518,NLD,EDUADULT,BUPPSRY,PC_25_64,2010,27.026422999999998,Netherlands
519,NLD,EDUADULT,BUPPSRY,PC_25_64,2011,27.715985999999997,Netherlands
520,NLD,EDUADULT,BUPPSRY,PC_25_64,2012,26.576496000000002,Netherlands
521,NLD,EDUADULT,BUPPSRY,PC_25_64,2013,24.204819,Netherlands
522,NLD,EDUADULT,BUPPSRY,PC_25_64,2014,24.098568,Netherlands
523,NLD,EDUADULT,BUPPSRY,PC_25_64,2015,23.600424,Netherlands
524,NLD,EDUADULT,BUPPSRY,PC_25_64,2016,22.9333,Netherlands
525,NLD,EDUADULT,BUPPSRY,PC_25_64,2017,21.618059,Netherlands
526,NLD,EDUADULT,BUPPSRY,PC_25_64,2018,20.976793,Netherlands
527,NLD,EDUADULT,TRY,PC_25_64,2009,32.785396999999996,Netherlands
528,NLD,EDUADULT,TRY,PC_25_64,2010,32.389164,Netherlands
529,NLD,EDUADULT,TRY,PC_25_64,2011,32.041344,Netherlands
530,NLD,EDUADULT,TRY,PC_25_64,2012,34.398334999999996,Netherlands
531,NLD,EDUADULT,TRY,PC_25_64,2013,33.869305,Netherlands
532,NLD,EDUADULT,TRY,PC_25_64,2014,34.419815,Netherlands
533,NLD,EDUADULT,TRY,PC_25_64,2015,35.330765,Netherlands
534,NLD,EDUADULT,TRY,PC_25_64,2016,35.999168,Netherlands
535,NLD,EDUADULT,TRY,PC_25_64,2017,37.16811,Netherlands
536,NLD,EDUADULT,TRY,PC_25_64,2018,38.343895,Netherlands
537,NLD,EDUADULT,UPPSRY,PC_25_64,2009,40.6106,Netherlands
538,NLD,EDUADULT,UPPSRY,PC_25_64,2010,40.584415,Netherlands
539,NLD,EDUADULT,UPPSRY,PC_25_64,2011,40.242668,Netherlands
540,NLD,EDUADULT,UPPSRY,PC_25_64,2012,39.025169,Netherlands
541,NLD,EDUADULT,UPPSRY,PC_25_64,2013,41.925877,Netherlands
542,NLD,EDUADULT,UPPSRY,PC_25_64,2014,41.481617,Netherlands
543,NLD,EDUADULT,UPPSRY,PC_25_64,2015,41.06881,Netherlands
544,NLD,EDUADULT,UPPSRY,PC_25_64,2016,41.067532,Netherlands
545,NLD,EDUADULT,UPPSRY,PC_25_64,2017,41.213829,Netherlands
546,NLD,EDUADULT,UPPSRY,PC_25_64,2018,40.67931,Netherlands
547,NZL,EDUADULT,BUPPSRY,PC_25_64,2009,27.84214,New Zealand
548,NZL,EDUADULT,BUPPSRY,PC_25_64,2010,26.960302000000002,New Zealand
549,NZL,EDUADULT,BUPPSRY,PC_25_64,2011,25.886049,New Zealand
550,NZL,EDUADULT,BUPPSRY,PC_25_64,2012,25.939383,New Zealand
551,NZL,EDUADULT,BUPPSRY,PC_25_64,2013,28.640007,New Zealand
552,NZL,EDUADULT,BUPPSRY,PC_25_64,2014,25.924784,New Zealand
553,NZL,EDUADULT,BUPPSRY,PC_25_64,2015,25.277622,New Zealand
554,NZL,EDUADULT,BUPPSRY,PC_25_64,2016,23.423424,New Zealand
555,NZL,EDUADULT,BUPPSRY,PC_25_64,2017,21.118554999999997,New Zealand
556,NZL,EDUADULT,BUPPSRY,PC_25_64,2018,19.542797,New Zealand
557,NZL,EDUADULT,TRY,PC_25_64,2014,35.628941,New Zealand
558,NZL,EDUADULT,TRY,PC_25_64,2015,34.040531,New Zealand
559,NZL,EDUADULT,TRY,PC_25_64,2016,36.275139,New Zealand
560,NZL,EDUADULT,TRY,PC_25_64,2017,37.730431,New Zealand
561,NZL,EDUADULT,TRY,PC_25_64,2018,39.292675,New Zealand
562,NZL,EDUADULT,UPPSRY,PC_25_64,2014,38.446278,New Zealand
563,NZL,EDUADULT,UPPSRY,PC_25_64,2015,40.681847,New Zealand
564,NZL,EDUADULT,UPPSRY,PC_25_64,2016,40.301437,New Zealand
565,NZL,EDUADULT,UPPSRY,PC_25_64,2017,41.151012,New Zealand
566,NZL,EDUADULT,UPPSRY,PC_25_64,2018,41.164528000000004,New Zealand
567,NOR,EDUADULT,BUPPSRY,PC_25_64,2009,19.276142,Norway
568,NOR,EDUADULT,BUPPSRY,PC_25_64,2010,19.372442000000003,Norway
569,NOR,EDUADULT,BUPPSRY,PC_25_64,2011,18.103582,Norway
570,NOR,EDUADULT,BUPPSRY,PC_25_64,2012,17.945995,Norway
571,NOR,EDUADULT,BUPPSRY,PC_25_64,2013,17.591412,Norway
572,NOR,EDUADULT,BUPPSRY,PC_25_64,2014,18.052679,Norway
573,NOR,EDUADULT,BUPPSRY,PC_25_64,2015,17.628135999999998,Norway
574,NOR,EDUADULT,BUPPSRY,PC_25_64,2016,17.761009,Norway
575,NOR,EDUADULT,BUPPSRY,PC_25_64,2017,18.030542,Norway
576,NOR,EDUADULT,BUPPSRY,PC_25_64,2018,17.522373,Norway
577,NOR,EDUADULT,TRY,PC_25_64,2009,36.698498,Norway
578,NOR,EDUADULT,TRY,PC_25_64,2010,37.284328,Norway
579,NOR,EDUADULT,TRY,PC_25_64,2011,38.053513,Norway
580,NOR,EDUADULT,TRY,PC_25_64,2012,38.561893,Norway
581,NOR,EDUADULT,TRY,PC_25_64,2013,39.770252,Norway
582,NOR,EDUADULT,TRY,PC_25_64,2014,41.757915000000004,Norway
583,NOR,EDUADULT,TRY,PC_25_64,2015,42.706734000000004,Norway
584,NOR,EDUADULT,TRY,PC_25_64,2016,43.016758,Norway
585,NOR,EDUADULT,TRY,PC_25_64,2017,43.207031,Norway
586,NOR,EDUADULT,TRY,PC_25_64,2018,43.575832,Norway
587,NOR,EDUADULT,UPPSRY,PC_25_64,2009,44.02536,Norway
588,NOR,EDUADULT,UPPSRY,PC_25_64,2010,43.343231,Norway
589,NOR,EDUADULT,UPPSRY,PC_25_64,2011,43.842903,Norway
590,NOR,EDUADULT,UPPSRY,PC_25_64,2012,43.492111,Norway
591,NOR,EDUADULT,UPPSRY,PC_25_64,2013,42.638335999999995,Norway
592,NOR,EDUADULT,UPPSRY,PC_25_64,2014,40.189403999999996,Norway
593,NOR,EDUADULT,UPPSRY,PC_25_64,2015,39.665131,Norway
594,NOR,EDUADULT,UPPSRY,PC_25_64,2016,39.222229,Norway
595,NOR,EDUADULT,UPPSRY,PC_25_64,2017,38.762423999999996,Norway
596,NOR,EDUADULT,UPPSRY,PC_25_64,2018,38.901794,Norway
597,POL,EDUADULT,BUPPSRY,PC_25_64,2009,12.027865,Poland
598,POL,EDUADULT,BUPPSRY,PC_25_64,2010,11.485272,Poland
599,POL,EDUADULT,BUPPSRY,PC_25_64,2011,11.087381,Poland
600,POL,EDUADULT,BUPPSRY,PC_25_64,2012,10.402209,Poland
601,POL,EDUADULT,BUPPSRY,PC_25_64,2013,9.8658543,Poland
602,POL,EDUADULT,BUPPSRY,PC_25_64,2014,9.4829636,Poland
603,POL,EDUADULT,BUPPSRY,PC_25_64,2015,9.2220259,Poland
604,POL,EDUADULT,BUPPSRY,PC_25_64,2016,8.6792269,Poland
605,POL,EDUADULT,BUPPSRY,PC_25_64,2017,7.888699099999999,Poland
606,POL,EDUADULT,BUPPSRY,PC_25_64,2018,7.5521989000000005,Poland
607,POL,EDUADULT,TRY,PC_25_64,2009,21.150869,Poland
608,POL,EDUADULT,TRY,PC_25_64,2010,22.468407,Poland
609,POL,EDUADULT,TRY,PC_25_64,2011,23.283596,Poland
610,POL,EDUADULT,TRY,PC_25_64,2012,24.512804,Poland
611,POL,EDUADULT,TRY,PC_25_64,2013,25.755669,Poland
612,POL,EDUADULT,TRY,PC_25_64,2014,26.995473999999998,Poland
613,POL,EDUADULT,TRY,PC_25_64,2015,27.747266999999997,Poland
614,POL,EDUADULT,TRY,PC_25_64,2016,28.711192999999998,Poland
615,POL,EDUADULT,TRY,PC_25_64,2017,29.919453000000004,Poland
616,POL,EDUADULT,TRY,PC_25_64,2018,30.919591999999998,Poland
617,POL,EDUADULT,UPPSRY,PC_25_64,2009,66.82126600000001,Poland
618,POL,EDUADULT,UPPSRY,PC_25_64,2010,66.046318,Poland
619,POL,EDUADULT,UPPSRY,PC_25_64,2011,65.629021,Poland
620,POL,EDUADULT,UPPSRY,PC_25_64,2012,65.08498399999999,Poland
621,POL,EDUADULT,UPPSRY,PC_25_64,2013,64.378479,Poland
622,POL,EDUADULT,UPPSRY,PC_25_64,2014,63.521564,Poland
623,POL,EDUADULT,UPPSRY,PC_25_64,2015,63.030708,Poland
624,POL,EDUADULT,UPPSRY,PC_25_64,2016,62.609581000000006,Poland
625,POL,EDUADULT,UPPSRY,PC_25_64,2017,62.191849,Poland
626,POL,EDUADULT,UPPSRY,PC_25_64,2018,61.528209999999994,Poland
627,PRT,EDUADULT,BUPPSRY,PC_25_64,2009,70.095329,Portugal
628,PRT,EDUADULT,BUPPSRY,PC_25_64,2010,68.082458,Portugal
629,PRT,EDUADULT,BUPPSRY,PC_25_64,2011,64.972481,Portugal
630,PRT,EDUADULT,BUPPSRY,PC_25_64,2012,62.369896,Portugal
631,PRT,EDUADULT,BUPPSRY,PC_25_64,2013,59.952484,Portugal
632,PRT,EDUADULT,BUPPSRY,PC_25_64,2014,56.719505000000005,Portugal
633,PRT,EDUADULT,BUPPSRY,PC_25_64,2015,54.877064000000004,Portugal
634,PRT,EDUADULT,BUPPSRY,PC_25_64,2016,53.091141,Portugal
635,PRT,EDUADULT,BUPPSRY,PC_25_64,2017,52.04673,Portugal
636,PRT,EDUADULT,BUPPSRY,PC_25_64,2018,50.189827,Portugal
637,PRT,EDUADULT,TRY,PC_25_64,2009,14.666820000000001,Portugal
638,PRT,EDUADULT,TRY,PC_25_64,2010,15.445285,Portugal
639,PRT,EDUADULT,TRY,PC_25_64,2011,17.25703,Portugal
640,PRT,EDUADULT,TRY,PC_25_64,2012,18.534111,Portugal
641,PRT,EDUADULT,TRY,PC_25_64,2013,19.307142000000002,Portugal
642,PRT,EDUADULT,TRY,PC_25_64,2014,21.7169,Portugal
643,PRT,EDUADULT,TRY,PC_25_64,2015,22.857506,Portugal
644,PRT,EDUADULT,TRY,PC_25_64,2016,23.847389,Portugal
645,PRT,EDUADULT,TRY,PC_25_64,2017,24.039421,Portugal
646,PRT,EDUADULT,TRY,PC_25_64,2018,24.984337,Portugal
647,PRT,EDUADULT,UPPSRY,PC_25_64,2009,15.237851999999998,Portugal
648,PRT,EDUADULT,UPPSRY,PC_25_64,2010,16.472258,Portugal
649,PRT,EDUADULT,UPPSRY,PC_25_64,2011,17.770487,Portugal
650,PRT,EDUADULT,UPPSRY,PC_25_64,2012,19.095991,Portugal
651,PRT,EDUADULT,UPPSRY,PC_25_64,2013,20.740372,Portugal
652,PRT,EDUADULT,UPPSRY,PC_25_64,2014,21.563595,Portugal
653,PRT,EDUADULT,UPPSRY,PC_25_64,2015,22.26543,Portugal
654,PRT,EDUADULT,UPPSRY,PC_25_64,2016,23.06147,Portugal
655,PRT,EDUADULT,UPPSRY,PC_25_64,2017,23.913849,Portugal
656,PRT,EDUADULT,UPPSRY,PC_25_64,2018,24.825838,Portugal
657,SVK,EDUADULT,BUPPSRY,PC_25_64,2009,9.0549088,Slovak Republic
658,SVK,EDUADULT,BUPPSRY,PC_25_64,2010,9.034791,Slovak Republic
659,SVK,EDUADULT,BUPPSRY,PC_25_64,2011,8.738518699999998,Slovak Republic
660,SVK,EDUADULT,BUPPSRY,PC_25_64,2012,8.2851295,Slovak Republic
661,SVK,EDUADULT,BUPPSRY,PC_25_64,2013,8.2006197,Slovak Republic
662,SVK,EDUADULT,BUPPSRY,PC_25_64,2014,9.1611462,Slovak Republic
663,SVK,EDUADULT,BUPPSRY,PC_25_64,2015,8.7147398,Slovak Republic
664,SVK,EDUADULT,BUPPSRY,PC_25_64,2016,8.2509651,Slovak Republic
665,SVK,EDUADULT,BUPPSRY,PC_25_64,2017,8.6990681,Slovak Republic
666,SVK,EDUADULT,BUPPSRY,PC_25_64,2018,8.421119699999998,Slovak Republic
667,SVK,EDUADULT,TRY,PC_25_64,2009,15.762831,Slovak Republic
668,SVK,EDUADULT,TRY,PC_25_64,2010,17.327984,Slovak Republic
669,SVK,EDUADULT,TRY,PC_25_64,2011,18.617317,Slovak Republic
670,SVK,EDUADULT,TRY,PC_25_64,2012,18.979084,Slovak Republic
671,SVK,EDUADULT,TRY,PC_25_64,2013,19.87734,Slovak Republic
672,SVK,EDUADULT,TRY,PC_25_64,2014,20.379578,Slovak Republic
673,SVK,EDUADULT,TRY,PC_25_64,2015,21.149881,Slovak Republic
674,SVK,EDUADULT,TRY,PC_25_64,2016,21.979519,Slovak Republic
675,SVK,EDUADULT,TRY,PC_25_64,2017,23.095415,Slovak Republic
676,SVK,EDUADULT,TRY,PC_25_64,2018,24.58342,Slovak Republic
677,SVK,EDUADULT,UPPSRY,PC_25_64,2009,75.182259,Slovak Republic
678,SVK,EDUADULT,UPPSRY,PC_25_64,2010,73.63723,Slovak Republic
679,SVK,EDUADULT,UPPSRY,PC_25_64,2011,72.644165,Slovak Republic
680,SVK,EDUADULT,UPPSRY,PC_25_64,2012,72.735786,Slovak Republic
681,SVK,EDUADULT,UPPSRY,PC_25_64,2013,71.922043,Slovak Republic
682,SVK,EDUADULT,UPPSRY,PC_25_64,2014,70.459274,Slovak Republic
683,SVK,EDUADULT,UPPSRY,PC_25_64,2015,70.13537600000001,Slovak Republic
684,SVK,EDUADULT,UPPSRY,PC_25_64,2016,69.76951600000001,Slovak Republic
685,SVK,EDUADULT,UPPSRY,PC_25_64,2017,68.20552099999999,Slovak Republic
686,SVK,EDUADULT,UPPSRY,PC_25_64,2018,66.99546099999999,Slovak Republic
687,ESP,EDUADULT,BUPPSRY,PC_25_64,2009,48.375060999999995,Spain
688,ESP,EDUADULT,BUPPSRY,PC_25_64,2010,47.127037,Spain
689,ESP,EDUADULT,BUPPSRY,PC_25_64,2011,45.960678,Spain
690,ESP,EDUADULT,BUPPSRY,PC_25_64,2012,45.344112,Spain
691,ESP,EDUADULT,BUPPSRY,PC_25_64,2013,44.545615999999995,Spain
692,ESP,EDUADULT,BUPPSRY,PC_25_64,2014,43.382374,Spain
693,ESP,EDUADULT,BUPPSRY,PC_25_64,2015,42.565994,Spain
694,ESP,EDUADULT,BUPPSRY,PC_25_64,2016,41.726074,Spain
695,ESP,EDUADULT,BUPPSRY,PC_25_64,2017,40.925529,Spain
696,ESP,EDUADULT,BUPPSRY,PC_25_64,2018,39.884182,Spain
